3731 32
atribut_vrednost_validated_false 0.28584105 0.35648394 1.1673774 -0.31331843 0.0052635265 0.32172957 -0.14585452 0.017815342 -0.3569012 0.36608773 0.33095828 -0.29721418 -0.011245978 -0.53549683 -0.43022963 0.2677022 -0.6223402 0.5245117 0.51951694 0.64047027 0.6172465 0.37845182 0.86092556 0.20037064 0.27137932 0.21288016 -0.21720986 0.0812413 -0.30046228 -0.31387258 -0.0040498166 0.61195856
u_atribut_average_rate_high -0.65811086 -1.1310023 0.4609781 0.076272674 -0.96833247 0.08045232 0.92966336 0.5567578 -0.31963474 0.5851702 0.5686296 -1.029021 0.64759797 0.3806411 -0.04852377 -0.04092586 -0.9542143 0.3588051 -0.91857755 -0.46206185 -0.9671843 1.2682939 0.79950446 0.3612592 -0.04264077 0.06329274 -0.46979162 0.16131732 -0.07385283 -0.9455472 0.32430568 -0.8574493
recentija_atr_useful_2 0.4303889 -0.24349515 -0.7928 0.90705824 -0.38267833 -0.14247417 0.43422598 0.43300778 0.04781084 -0.38203323 -0.0155253885 -1.5783014 -0.4877225 -0.20035453 0.280395 0.5261742 -1.6709374 0.5228934 0.38414124 0.8910543 -0.09998712 0.83504534 0.620116 1.0954176 0.38090858 0.2841469 -1.1080949 0.5633693 -1.0619453 1.0095471 -1.2953856 0.038108062
atribut_vrednost_street_false 0.2392425 0.3214302 1.1772147 -0.26094517 0.024692193 0.26234877 -0.14260904 -0.0767239 -0.39272738 0.26976866 0.3895841 -0.2870034 -0.056678396 -0.49462414 -0.606429 0.23420343 -0.4850952 0.64706963 0.5273435 0.57229996 0.6500589 0.31600156 0.86248565 0.1644384 0.31949455 0.13372327 -0.22490957 -0.050188895 -0.3523979 -0.41983435 0.0875534 0.515651
atribut_vrednost_valet_false 0.22834925 0.41539067 1.2348211 -0.2792822 0.063570164 0.32502884 -0.17610632 0.07234525 -0.4458062 0.55186737 0.36216503 -0.18443638 -0.04979484 -0.6071307 -0.44988137 0.327299 -0.61728436 0.5534689 0.4351823 0.54517734 0.69660616 0.33579993 0.83187044 0.3284811 0.20340408 0.28844982 -0.32276157 0.031725653 -0.27891177 -0.3612502 -0.04872548 0.452589
dan_Sunday -0.13600995 0.13781643 0.9804574 -0.51943636 0.43871093 -0.15350178 0.10894314 -0.21704888 -1.1771427 0.15985502 0.38147718 -0.5448242 -0.5106195 -0.70228714 -0.078056775 0.1569452 -1.3156376 0.11460044 0.5211892 0.7202267 0.15587288 -0.14619185 0.5409684 -0.19009504 0.79110265 0.20009905 -0.14648041 0.1601957 0.057387482 -0.44554555 0.42691514 0.33850706
atribut_vrednost_garage_false 0.054550238 0.38536674 1.2084475 -0.37082177 -0.1844777 0.31214303 -0.35931745 0.14405575 -0.41873088 0.60976636 0.4831362 -0.11775581 0.08678079 -0.456353 -0.3503396 0.57390016 -0.64956295 0.39143595 0.5770745 0.5633038 0.68864787 0.58728564 0.926738 0.3622848 0.12740445 0.48590824 -0.14656647 -0.0065358975 -0.35304505 -0.3263702 0.00077923463 0.31706074
u_atribut_uv_funny_0.0 -1.4182047 -0.46367463 0.8836068 0.016999919 -0.8817996 -0.6073146 0.9322422 0.5478256 0.60199684 0.6454242 0.9896138 -0.6586095 -0.44961646 -0.09050052 0.09913941 -0.7556776 0.5388754 0.25415084 -0.035681117 -0.2359369 0.34591633 1.2609705 0.6778855 -0.4314891 -0.08565074 0.6795314 -0.87238914 -0.24436525 -0.38831055 -1.161453 0.06051272 -0.5216745
atribut_By Appointment Only -0.024792088 -1.1527824 0.68852776 1.3318199 -1.1890209 -0.5511554 0.9922875 0.7041652 -1.124588 0.9506279 0.48227593 0.82474786 0.7906731 0.074350685 -0.15849236 0.36009446 -0.5454906 -1.4068937 0.31732604 2.0805864 0.22093642 -0.4892534 1.1257845 0.3011261 -0.26533392 0.06321317 -0.74128366 -0.729305 -0.7232688 -0.5205309 0.34290114 1.9291253
recentija_atr_stars_1 -0.5428614 0.06561616 -0.26361942 0.05477148 -0.013702732 -1.0940001 1.3095636 0.7448731 0.7583192 -0.019030575 0.8498683 0.63567966 0.24559692 0.25995383 0.40972835 0.5545231 -0.22441413 0.915839 0.52486485 1.923171 0.59027106 1.2603978 -0.017826768 1.1167557 1.3463734 0.79166454 -0.8497577 -0.6615787 0.44926172 0.59514844 0.12235959 -0.05024955
biznis_atribut_stars_4 0.28560638 -0.47552842 0.84256524 -0.2867174 -0.0049563493 0.02308597 0.039333392 0.757647 -0.002629973 -0.115648024 0.6465516 0.050069798 0.12861876 -0.024572622 -0.5296939 0.081579775 -1.5527763 0.8453637 0.6351952 0.4445454 0.4782428 -0.05636016 0.56856805 -0.46017656 0.07539198 0.7175056 -0.59930474 -0.29352456 0.2552191 0.32361698 0.7824106 1.1918406
atribut_Wheelchair Accessible 0.2320894 0.26664874 1.2141056 -0.31555742 0.24036507 0.3062738 -0.12592228 -0.10848966 -0.5467283 0.31249118 0.53114504 -0.52377635 0.05227904 -0.5531721 -0.3231257 0.19608508 -0.50213265 0.48112676 0.8540617 0.6271661 0.35669935 0.48861536 0.68129003 0.11256585 0.37448147 0.12918526 -0.0023322727 0.07230684 -0.1133741 -0.20744982 0.15107992 0.777111
atribut_vrednost_Wheelchair Accessible_true 0.33163133 0.29237354 1.1793613 -0.29014146 0.28650153 0.22443163 -0.07939885 -0.05080275 -0.6260517 0.3400187 0.58815366 -0.4304972 0.07184802 -0.5218713 -0.38555065 0.20259403 -0.591698 0.5680046 0.89803046 0.62484115 0.4252598 0.42889044 0.71591735 0.17368679 0.52679574 0.050131924 0.05338068 0.012160671 -0.11262083 -0.21387808 0.21336433 0.7476658
u_atribut_funny_1.0 -1.1934828 -0.3385829 -0.4209896 0.30299878 -0.4940044 -0.5755703 1.4043097 0.04942886 -0.5561891 1.1579565 -0.0064453 -1.6933477 -0.17538938 0.5658871 0.69390124 -0.9114644 -0.2378563 1.3863167 -0.887228 0.24170013 -1.1447061 1.2822076 0.7220461 0.2567695 1.2471968 -0.6757304 -1.0446942 -0.49230397 -0.36856407 -0.28041536 -0.48203778 1.0804057
recentija_atr_stars_2 -0.14846613 -1.587567 -0.45848414 1.2346742 0.4619415 -0.5430161 0.37464726 0.4889534 0.3366323 0.1948637 0.20142414 -1.0889866 0.19624503 -0.9054657 -1.0120004 -0.8493552 1.1271102 1.4430959 0.32417506 0.49751958 1.3792841 0.3186895 0.4671104 1.6709926 0.24552692 0.2283669 -0.68161654 0.49203357 -0.21192399 -0.044708896 -0.31614813 0.35447365
u_atribut_more_1.0 -1.2473321 -0.5636003 -0.4352097 0.1776052 1.1127478 1.0654374 1.4965267 1.6738346 -0.4819927 1.2229209 0.087142386 -0.9506854 -0.46684897 0.4221875 -0.21016806 -0.5522102 -0.8880707 1.1950307 -0.7111051 -0.06841373 -0.46813092 1.1777098 0.7606539 0.3568356 0.50633264 -0.84110373 -1.0000229 -0.32014164 -0.13129185 -0.31176054 -0.53974396 0.12075349
atribut_vrednost_Price Range_2 0.14434725 0.15741162 1.568287 0.23126116 0.056510657 0.53211623 0.25197098 0.123919316 -0.2514703 0.37689272 0.2105291 -0.47216502 0.24460162 -0.73974836 -0.09836832 0.343085 -0.85166615 0.38899216 0.68941283 0.47620234 1.151938 -0.056407508 0.6055035 0.42022547 0.40005443 0.71595377 -0.28016233 0.48115727 0.036023233 -0.4945774 -0.0598692 0.22386004
atribut_vrednost_lot_true -0.3310314 0.0102773905 1.3401055 -0.3394989 0.0115072 0.24642026 -0.52843046 -0.10115376 -0.6231169 0.50399876 0.6611209 -0.14411819 0.15539385 -0.2989969 -0.45026007 0.65277576 -0.6231469 0.43623817 0.85855776 0.31760377 0.5798235 0.5749256 0.9072863 0.4640336 0.16029608 0.7778498 -0.08312747 -0.051086847 -0.4797412 -0.42683455 0.44325712 0.04579576
u_atribut_note_1.0 -0.84119856 -0.3195163 -0.023505172 0.27831197 0.932236 -0.2813709 1.7667463 0.8107728 -0.671756 0.8508703 -0.15442896 -1.3394033 -0.01760477 0.9187562 -0.22699077 -0.4340104 -1.0121258 0.51303405 -0.4797905 -0.0070764064 -0.37919295 1.3779842 1.271737 0.5107887 -0.1635083 -1.4372046 -0.41869402 -0.4792748 0.46109387 -0.3219281 -0.453687 0.3330065
u_atribut_writer_1.0 -1.2150992 -0.27200088 -0.3942354 0.34564853 0.43868276 -0.038072366 1.399859 1.250719 -1.0585039 0.500086 -0.33702707 -1.0410502 -0.5210502 0.615673 -0.2243706 -0.7266998 -1.1827589 0.6059196 -0.23357202 -0.013482224 -0.84058756 1.2697759 1.1262585 0.38110372 0.08234229 -1.0264342 -0.87041783 -0.1659494 0.19530918 -0.4192895 -0.4719515 0.3589995
biznis_atribut_stars_5 0.18401523 0.6529382 1.2791924 1.1690215 -0.34002438 0.5143958 -0.25712797 -0.1831963 -1.1884539 0.95879376 0.56666315 -0.29019445 1.121612 -1.817262 -0.16747254 0.84795374 0.44665298 -1.8573579 -0.20511538 0.7154937 -0.060218547 0.873715 2.2038283 -0.349313 0.29112345 -1.2961931 -0.8211615 1.0444933 -1.5696334 -0.114141785 -0.024847062 0.037178725
recentija_atr_useful_3 -0.5194727 -1.11901 -0.19595829 0.7584002 0.5301445 -0.60457814 0.7504776 -0.13448708 0.81944793 -0.7020438 -0.39851227 -1.1904155 0.6439562 0.41436046 -0.15365802 1.4661654 0.06801669 1.0183822 0.43790063 1.0193801 -0.5717321 1.2643454 1.4064374 0.3839533 -0.25682947 -0.011237702 0.1958969 -0.79687613 -0.030903304 -0.10431663 0.83858275 1.2316824
u_atribut_fans_1.0 0.14915487 0.55867857 0.13603209 -0.49424464 -0.73578537 0.12895696 2.3835373 0.47765416 0.28899378 -0.4459154 0.25532845 -0.44983295 0.2278998 -0.4991521 0.7362099 -1.3531348 -0.7514553 -0.23967476 -0.33364025 0.11423982 -0.57501656 3.1015215 1.0923873 0.82680964 -0.06644963 -0.24499772 -0.110716276 -0.83527607 -1.1287029 -2.1938677 -0.4263831 0.004337329
u_atribut_fans_2.0 -0.48904052 -0.5316169 -0.35378855 1.206751 1.1669863 -0.42284635 1.0216745 0.9582456 -0.9495674 0.8982688 0.10136336 -1.431337 -0.4321668 1.1278695 -0.24606209 -0.44306463 -0.85874563 0.84167594 -0.46719906 -0.38024732 -0.9974453 0.898296 0.7816562 0.55466217 0.7999801 -0.4145764 -1.2115904 0.08172801 0.8005867 -0.5453065 -0.3948514 0.3560501
u_atribut_cool_1.0 -0.6971548 -0.86706924 -0.78604764 0.26756072 -0.86507374 0.033463635 1.8706366 0.12472656 -0.61177725 0.76222706 1.2564704 -0.1851866 0.74989486 -0.5032194 -0.09857506 0.041453928 0.456218 1.9996192 0.114081755 -0.32055226 0.28689364 1.8272468 -1.0860583 0.49383888 -0.57437396 -0.54431736 -1.5577855 -0.38828146 -0.7149576 -1.8232918 0.3086855 0.22678714
u_atribut_uv_cool_3.0 0.27638265 -1.4826766 -0.16714077 -0.16377671 -0.42188343 -0.6087292 1.3805194 1.0417318 -0.38359812 -0.09796589 0.5714377 -0.65785176 -0.013457096 -0.55776095 1.1119622 0.83232945 0.2602708 0.19377206 0.091736704 -0.46803603 -0.69903964 1.0356678 0.6181776 0.40384755 -0.47515747 -0.9883371 -0.91607386 0.2815578 -0.6581316 -0.9380583 -0.650202 0.47694483
recentija_atr_funny_2 0.60983145 -0.6805736 -1.1969651 -0.42198747 -0.5254055 -0.30413345 0.5855817 -0.21152529 -0.9220892 0.50619423 -0.24971381 -1.1081399 -0.0168732 0.052840903 -0.96731335 0.9371105 -0.9607272 0.6084556 0.72323656 0.36171934 -0.32365498 1.9184637 1.6682875 1.4592634 -0.36668265 0.8190586 -0.45334694 -0.9060392 1.3155434 0.93176574 -0.46450472 0.5026203
u_atribut_plain_2.0 -1.019256 -0.2753585 -0.023939686 0.7486037 0.8371256 -0.15681997 1.5686882 0.79409003 -0.5555383 0.31601843 0.091498286 -1.0276026 -0.27427956 0.9588143 0.08802714 -0.74667543 -1.2822949 0.48844805 -0.41757956 0.42118785 -0.7502122 1.0760837 0.92498225 0.25526056 0.71754605 -1.2658025 -1.0122229 -0.841631 0.361884 -0.2919926 -0.18988422 0.23685658
u_atribut_hot_1.0 -0.96230924 -0.14902845 -0.6037602 0.57963324 1.0730827 0.13580544 1.2073594 1.2289629 -0.793074 0.71262705 -0.05827323 -1.4985983 -0.13876043 0.95856375 -0.10561977 -0.8303545 -1.0810287 0.37699187 -0.433187 0.017756399 -1.079062 0.9964866 1.0373651 -0.046244536 0.68386674 -0.7213255 -0.98990077 -0.3738864 0.4075163 -0.5175295 -0.058662448 0.82241434
u_atribut_uv_funny_3.0 -0.7218183 0.06072803 -0.10123035 0.76760286 0.60697526 -0.3074905 1.263869 0.71929073 -0.3386116 0.47304744 -0.21392669 -1.2224716 -0.40776378 0.73925734 -0.27675456 -1.0141909 -1.1192634 0.9265331 -0.98564225 0.03955969 -0.61329126 1.3009125 0.9406661 0.30423805 0.10598396 -0.5997735 -1.1887037 -0.656678 0.5070433 -0.3064512 -0.53451276 0.9633988
